,number,value,datetime_start,datetime_complete,duration,params_C,params_M,params_N,params_P,params_S,state
2071,2071,37.6,2023-12-07 13:14:31.927349,2023-12-07 13:14:32.733497,0 days 00:00:00.806148,0.5,0.5,4.0,300,weighted choice,COMPLETE
2072,2072,37.6,2023-12-07 13:14:32.733695,2023-12-07 13:14:33.325041,0 days 00:00:00.591346,0.95,0.5,4.0,250,roulette wheel,COMPLETE
2073,2073,41.6,2023-12-07 13:14:33.325263,2023-12-07 13:14:33.505291,0 days 00:00:00.180028,0.95,0.0,2.0,250,roulette wheel,COMPLETE
2074,2074,38.0,2023-12-07 13:14:33.505508,2023-12-07 13:14:34.199693,0 days 00:00:00.694185,0.8,0.5,2.0,300,weighted choice,COMPLETE
2075,2075,42.8,2023-12-07 13:14:34.199891,2023-12-07 13:14:34.465133,0 days 00:00:00.265242,0.5,0.0,2.0,300,roulette wheel,COMPLETE
2076,2076,37.2,2023-12-07 13:14:34.465342,2023-12-07 13:15:14.768081,0 days 00:00:40.302739,0.95,0.01,0.0,300,roulette wheel,COMPLETE
2077,2077,38.8,2023-12-07 13:15:14.768291,2023-12-07 13:15:15.144566,0 days 00:00:00.376275,0.5,0.1,1.0,300,roulette wheel,COMPLETE
2078,2078,38.0,2023-12-07 13:15:15.144777,2023-12-07 13:15:15.755838,0 days 00:00:00.611061,0.5,0.5,1.0,250,roulette wheel,COMPLETE
2079,2079,38.4,2023-12-07 13:15:15.756047,2023-12-07 13:15:16.244872,0 days 00:00:00.488825,0.95,0.1,2.0,250,weighted choice,COMPLETE
2080,2080,38.0,2023-12-07 13:15:16.245076,2023-12-07 13:15:16.598603,0 days 00:00:00.353527,0.8,0.1,2.0,300,roulette wheel,COMPLETE
2081,2081,37.2,2023-12-07 13:15:16.598802,2023-12-07 13:15:17.102622,0 days 00:00:00.503820,0.5,0.33,2.0,250,random selection,COMPLETE
2082,2082,37.2,2023-12-07 13:15:17.102838,2023-12-07 13:15:17.364787,0 days 00:00:00.261949,0.5,0.0,2.0,300,random selection,COMPLETE
2083,2083,36.8,2023-12-07 13:15:17.364999,2023-12-07 13:15:17.557023,0 days 00:00:00.192024,0.8,0.0,2.0,250,random selection,COMPLETE
2084,2084,37.6,2023-12-07 13:15:17.557235,2023-12-07 13:15:18.067820,0 days 00:00:00.510585,0.6,0.33,4.0,250,roulette wheel,COMPLETE
2085,2085,38.0,2023-12-07 13:15:18.068042,2023-12-07 13:16:52.560810,0 days 00:01:34.492768,0.8,0.5,0.0,250,weighted choice,COMPLETE
2086,2086,37.6,2023-12-07 13:16:52.561021,2023-12-07 13:19:22.907221,0 days 00:02:30.346200,0.0,0.0,,300,roulette wheel,COMPLETE
2087,2087,41.2,2023-12-07 13:19:22.907433,2023-12-07 13:19:23.101904,0 days 00:00:00.194471,0.8,0.0,2.0,300,roulette wheel,COMPLETE
2088,2088,40.4,2023-12-07 13:19:23.102095,2023-12-07 13:19:23.442834,0 days 00:00:00.340739,0.6,0.01,1.0,300,roulette wheel,COMPLETE
2089,2089,37.2,2023-12-07 13:19:23.443040,2023-12-07 13:20:43.986255,0 days 00:01:20.543215,0.8,0.0,0.0,250,random selection,COMPLETE
2090,2090,37.6,2023-12-07 13:20:43.986464,2023-12-07 13:20:44.352071,0 days 00:00:00.365607,0.8,0.1,4.0,250,random selection,COMPLETE
2091,2091,38.8,2023-12-07 13:20:44.352281,2023-12-07 13:20:44.968030,0 days 00:00:00.615749,0.5,0.5,2.0,250,roulette wheel,COMPLETE
2092,2092,38.0,2023-12-07 13:20:44.968252,2023-12-07 13:21:41.601776,0 days 00:00:56.633524,0.0,0.1,,250,weighted choice,COMPLETE
2093,2093,37.2,2023-12-07 13:21:41.602052,2023-12-07 13:21:42.188279,0 days 00:00:00.586227,0.6,0.5,4.0,300,random selection,COMPLETE
2094,2094,37.6,2023-12-07 13:21:42.188506,2023-12-07 13:23:14.273095,0 days 00:01:32.084589,0.95,0.5,0.0,300,weighted choice,COMPLETE
2095,2095,37.6,2023-12-07 13:23:14.273315,2023-12-07 13:23:49.630271,0 days 00:00:35.356956,0.0,0.1,,250,roulette wheel,COMPLETE
2096,2096,40.8,2023-12-07 13:23:49.630491,2023-12-07 13:23:49.970375,0 days 00:00:00.339884,0.6,0.01,1.0,250,roulette wheel,COMPLETE
2097,2097,40.4,2023-12-07 13:23:49.970571,2023-12-07 13:23:50.358789,0 days 00:00:00.388218,0.5,0.01,4.0,250,roulette wheel,COMPLETE
2098,2098,38.0,2023-12-07 13:23:50.358995,2023-12-07 13:24:44.541004,0 days 00:00:54.182009,0.0,0.1,,300,weighted choice,COMPLETE
2099,2099,38.4,2023-12-07 13:24:44.541324,2023-12-07 13:24:45.035769,0 days 00:00:00.494445,0.6,0.33,2.0,300,roulette wheel,COMPLETE
2100,2100,38.4,2023-12-07 13:24:45.035985,2023-12-07 13:24:45.393668,0 days 00:00:00.357683,0.5,0.1,1.0,300,roulette wheel,COMPLETE
2101,2101,38.8,2023-12-07 13:24:45.393863,2023-12-07 13:24:45.992509,0 days 00:00:00.598646,0.5,0.01,4.0,300,weighted choice,COMPLETE
2102,2102,38.0,2023-12-07 13:24:45.992727,2023-12-07 13:24:46.720913,0 days 00:00:00.728186,0.6,0.5,4.0,300,weighted choice,COMPLETE
2103,2103,38.0,2023-12-07 13:24:46.721121,2023-12-07 13:24:47.078605,0 days 00:00:00.357484,0.5,0.1,1.0,300,random selection,COMPLETE
2104,2104,37.2,2023-12-07 13:24:47.078808,2023-12-07 13:27:29.619275,0 days 00:02:42.540467,0.95,0.0,0.0,250,weighted choice,COMPLETE
2105,2105,38.4,2023-12-07 13:27:29.619602,2023-12-07 13:27:30.156449,0 days 00:00:00.536847,0.8,0.5,1.0,300,roulette wheel,COMPLETE
2106,2106,38.4,2023-12-07 13:27:30.156660,2023-12-07 13:28:06.341849,0 days 00:00:36.185189,0.8,0.01,0.0,300,roulette wheel,COMPLETE
2107,2107,38.0,2023-12-07 13:28:06.342119,2023-12-07 13:28:06.595617,0 days 00:00:00.253498,0.5,0.0,2.0,300,random selection,COMPLETE
2108,2108,39.6,2023-12-07 13:28:06.595850,2023-12-07 13:29:18.744830,0 days 00:01:12.148980,0.0,0.5,,300,roulette wheel,COMPLETE
2109,2109,38.0,2023-12-07 13:29:18.745111,2023-12-07 13:29:19.460441,0 days 00:00:00.715330,0.8,0.5,4.0,300,weighted choice,COMPLETE
2110,2110,36.8,2023-12-07 13:29:19.460665,2023-12-07 13:29:20.067349,0 days 00:00:00.606684,0.5,0.5,4.0,250,roulette wheel,COMPLETE
2111,2111,36.8,2023-12-07 13:29:20.067558,2023-12-07 13:29:20.656442,0 days 00:00:00.588884,0.8,0.33,1.0,300,weighted choice,COMPLETE
2112,2112,37.6,2023-12-07 13:29:20.656657,2023-12-07 13:29:21.196774,0 days 00:00:00.540117,0.8,0.5,2.0,300,random selection,COMPLETE
2113,2113,38.0,2023-12-07 13:29:21.196982,2023-12-07 13:31:06.774371,0 days 00:01:45.577389,0.8,0.0,0.0,300,roulette wheel,COMPLETE
2114,2114,37.2,2023-12-07 13:31:06.774585,2023-12-07 13:31:07.275111,0 days 00:00:00.500526,0.6,0.33,2.0,250,roulette wheel,COMPLETE
2115,2115,37.6,2023-12-07 13:31:07.275318,2023-12-07 13:31:07.788110,0 days 00:00:00.512792,0.5,0.33,2.0,250,roulette wheel,COMPLETE
2116,2116,37.6,2023-12-07 13:31:07.788319,2023-12-07 13:31:54.913989,0 days 00:00:47.125670,0.0,0.33,,250,random selection,COMPLETE
2117,2117,37.2,2023-12-07 13:31:54.914245,2023-12-07 13:31:55.381198,0 days 00:00:00.466953,0.8,0.33,4.0,300,roulette wheel,COMPLETE
2118,2118,40.0,2023-12-07 13:31:55.381411,2023-12-07 13:31:55.573859,0 days 00:00:00.192448,0.95,0.0,4.0,250,roulette wheel,COMPLETE
2119,2119,38.0,2023-12-07 13:31:55.574059,2023-12-07 13:31:55.943159,0 days 00:00:00.369100,0.95,0.1,4.0,250,roulette wheel,COMPLETE
2120,2120,36.8,2023-12-07 13:31:55.943355,2023-12-07 13:31:56.522133,0 days 00:00:00.578778,0.6,0.5,4.0,250,roulette wheel,COMPLETE
2121,2121,37.6,2023-12-07 13:31:56.522343,2023-12-07 13:31:57.222989,0 days 00:00:00.700646,0.95,0.5,4.0,300,weighted choice,COMPLETE
2122,2122,37.2,2023-12-07 13:31:57.223218,2023-12-07 13:32:24.377849,0 days 00:00:27.154631,0.0,0.1,,250,random selection,COMPLETE
2123,2123,37.2,2023-12-07 13:32:24.378060,2023-12-07 13:33:36.749358,0 days 00:01:12.371298,0.0,0.33,,250,weighted choice,COMPLETE
2124,2124,36.4,2023-12-07 13:33:36.749566,2023-12-07 13:34:28.176127,0 days 00:00:51.426561,0.5,0.0,0.0,250,random selection,COMPLETE
2125,2125,38.4,2023-12-07 13:34:28.176340,2023-12-07 13:34:28.514879,0 days 00:00:00.338539,0.8,0.1,2.0,300,roulette wheel,COMPLETE
2126,2126,37.2,2023-12-07 13:34:28.515095,2023-12-07 13:35:05.629705,0 days 00:00:37.114610,0.0,0.1,,250,roulette wheel,COMPLETE
2127,2127,38.4,2023-12-07 13:35:05.629917,2023-12-07 13:38:35.176927,0 days 00:03:29.547010,0.5,0.0,0.0,300,weighted choice,COMPLETE
2128,2128,36.4,2023-12-07 13:38:35.177144,2023-12-07 13:39:21.342042,0 days 00:00:46.164898,0.8,0.33,0.0,300,random selection,COMPLETE
2129,2129,38.0,2023-12-07 13:39:21.342254,2023-12-07 13:39:21.712593,0 days 00:00:00.370339,0.95,0.1,4.0,250,roulette wheel,COMPLETE
2130,2130,37.6,2023-12-07 13:39:21.712809,2023-12-07 13:39:22.224867,0 days 00:00:00.512058,0.6,0.1,1.0,300,weighted choice,COMPLETE
2131,2131,37.6,2023-12-07 13:39:22.225077,2023-12-07 13:39:22.726874,0 days 00:00:00.501797,0.6,0.33,4.0,300,roulette wheel,COMPLETE
2132,2132,38.0,2023-12-07 13:39:22.727075,2023-12-07 13:39:23.077325,0 days 00:00:00.350250,0.95,0.1,2.0,250,roulette wheel,COMPLETE
2133,2133,37.6,2023-12-07 13:39:23.077535,2023-12-07 13:39:23.580754,0 days 00:00:00.503219,0.5,0.33,1.0,250,random selection,COMPLETE
2134,2134,38.0,2023-12-07 13:39:23.580975,2023-12-07 13:39:24.140683,0 days 00:00:00.559708,0.8,0.5,1.0,300,roulette wheel,COMPLETE
2135,2135,38.0,2023-12-07 13:39:24.140891,2023-12-07 13:40:05.887082,0 days 00:00:41.746191,0.5,0.33,0.0,300,random selection,COMPLETE
2136,2136,38.0,2023-12-07 13:40:05.887315,2023-12-07 13:41:04.654376,0 days 00:00:58.767061,0.95,0.33,0.0,250,roulette wheel,COMPLETE
2137,2137,37.6,2023-12-07 13:41:04.654598,2023-12-07 13:41:05.230573,0 days 00:00:00.575975,0.95,0.5,4.0,250,random selection,COMPLETE
2138,2138,37.6,2023-12-07 13:41:05.230799,2023-12-07 13:41:05.773831,0 days 00:00:00.543032,0.95,0.5,2.0,300,random selection,COMPLETE
2139,2139,37.6,2023-12-07 13:41:05.774040,2023-12-07 13:41:06.245309,0 days 00:00:00.471269,0.95,0.1,2.0,250,weighted choice,COMPLETE
2140,2140,40.0,2023-12-07 13:41:06.245516,2023-12-07 13:41:06.426254,0 days 00:00:00.180738,0.95,0.0,2.0,300,roulette wheel,COMPLETE
2141,2141,37.6,2023-12-07 13:41:06.426462,2023-12-07 13:43:33.938332,0 days 00:02:27.511870,0.0,0.0,,300,roulette wheel,COMPLETE
2142,2142,38.0,2023-12-07 13:43:33.938540,2023-12-07 13:43:34.500947,0 days 00:00:00.562407,0.8,0.5,4.0,250,roulette wheel,COMPLETE
2143,2143,38.4,2023-12-07 13:43:34.501147,2023-12-07 13:43:34.740927,0 days 00:00:00.239780,0.5,0.0,1.0,300,random selection,COMPLETE
2144,2144,38.4,2023-12-07 13:43:34.741132,2023-12-07 13:43:35.073089,0 days 00:00:00.331957,0.8,0.1,1.0,300,roulette wheel,COMPLETE
2145,2145,36.8,2023-12-07 13:43:35.073305,2023-12-07 13:43:35.438244,0 days 00:00:00.364939,0.5,0.1,2.0,250,random selection,COMPLETE
2146,2146,38.0,2023-12-07 13:43:35.438469,2023-12-07 13:43:36.040638,0 days 00:00:00.602169,0.5,0.5,1.0,250,random selection,COMPLETE
2147,2147,41.2,2023-12-07 13:43:36.040862,2023-12-07 13:43:36.334210,0 days 00:00:00.293348,0.95,0.01,2.0,250,roulette wheel,COMPLETE
2148,2148,37.6,2023-12-07 13:43:36.334409,2023-12-07 13:43:36.855537,0 days 00:00:00.521128,0.5,0.1,4.0,250,weighted choice,COMPLETE
2149,2149,37.2,2023-12-07 13:43:36.855741,2023-12-07 13:43:37.329084,0 days 00:00:00.473343,0.95,0.33,4.0,300,roulette wheel,COMPLETE
2150,2150,37.6,2023-12-07 13:43:37.329301,2023-12-07 13:44:34.979514,0 days 00:00:57.650213,0.5,0.01,0.0,250,weighted choice,COMPLETE
2151,2151,38.8,2023-12-07 13:44:34.979880,2023-12-07 13:46:18.497138,0 days 00:01:43.517258,0.5,0.0,0.0,250,roulette wheel,COMPLETE
2152,2152,37.6,2023-12-07 13:46:18.497511,2023-12-07 13:46:18.985750,0 days 00:00:00.488239,0.6,0.33,4.0,300,random selection,COMPLETE
2153,2153,38.4,2023-12-07 13:46:18.985984,2023-12-07 13:46:19.334642,0 days 00:00:00.348658,0.6,0.1,2.0,300,roulette wheel,COMPLETE
2154,2154,38.4,2023-12-07 13:46:19.334860,2023-12-07 13:46:19.704179,0 days 00:00:00.369319,0.95,0.1,4.0,250,roulette wheel,COMPLETE
2155,2155,36.8,2023-12-07 13:46:19.704404,2023-12-07 13:47:25.155670,0 days 00:01:05.451266,0.0,0.01,,300,weighted choice,COMPLETE
2156,2156,37.6,2023-12-07 13:47:25.155889,2023-12-07 13:48:33.878379,0 days 00:01:08.722490,0.95,0.33,0.0,300,roulette wheel,COMPLETE
2157,2157,38.0,2023-12-07 13:48:33.878586,2023-12-07 13:49:12.821812,0 days 00:00:38.943226,0.0,0.1,,250,roulette wheel,COMPLETE
2158,2158,37.6,2023-12-07 13:49:12.822037,2023-12-07 13:49:13.407611,0 days 00:00:00.585574,0.6,0.5,2.0,300,roulette wheel,COMPLETE
2159,2159,37.2,2023-12-07 13:49:13.407833,2023-12-07 13:51:22.337798,0 days 00:02:08.929965,0.0,0.0,,250,roulette wheel,COMPLETE
2160,2160,37.6,2023-12-07 13:51:22.338010,2023-12-07 13:53:50.968544,0 days 00:02:28.630534,0.0,0.0,,300,roulette wheel,COMPLETE
2161,2161,42.0,2023-12-07 13:53:50.968747,2023-12-07 13:53:51.495136,0 days 00:00:00.526389,0.5,0.0,4.0,250,weighted choice,COMPLETE
2162,2162,36.8,2023-12-07 13:53:51.495352,2023-12-07 13:53:52.194074,0 days 00:00:00.698722,0.95,0.5,4.0,250,weighted choice,COMPLETE
2163,2163,37.2,2023-12-07 13:53:52.194328,2023-12-07 13:54:48.199362,0 days 00:00:56.005034,0.0,0.5,,250,random selection,COMPLETE
2164,2164,40.8,2023-12-07 13:54:48.199757,2023-12-07 13:54:48.485224,0 days 00:00:00.285467,0.95,0.01,1.0,250,roulette wheel,COMPLETE
2165,2165,36.4,2023-12-07 13:54:48.485437,2023-12-07 13:55:48.980797,0 days 00:01:00.495360,0.6,0.33,0.0,250,roulette wheel,COMPLETE
2166,2166,37.6,2023-12-07 13:55:48.981012,2023-12-07 13:56:32.654733,0 days 00:00:43.673721,0.8,0.1,0.0,250,roulette wheel,COMPLETE
2167,2167,36.8,2023-12-07 13:56:32.655002,2023-12-07 13:58:49.404407,0 days 00:02:16.749405,0.0,0.0,,300,random selection,COMPLETE
2168,2168,38.0,2023-12-07 13:58:49.404627,2023-12-07 13:58:50.097646,0 days 00:00:00.693019,0.8,0.5,2.0,250,weighted choice,COMPLETE
2169,2169,37.2,2023-12-07 13:58:50.097862,2023-12-07 13:58:50.659069,0 days 00:00:00.561207,0.8,0.5,4.0,300,random selection,COMPLETE
2170,2170,37.2,2023-12-07 13:58:50.659286,2023-12-07 13:58:50.982352,0 days 00:00:00.323066,0.8,0.1,1.0,300,random selection,COMPLETE
2171,2171,37.6,2023-12-07 13:58:50.982578,2023-12-07 13:58:51.563862,0 days 00:00:00.581284,0.6,0.5,2.0,300,roulette wheel,COMPLETE
2172,2172,38.0,2023-12-07 13:58:51.564078,2023-12-07 14:01:59.890201,0 days 00:03:08.326123,0.95,0.0,0.0,300,weighted choice,COMPLETE
2173,2173,38.4,2023-12-07 14:01:59.890420,2023-12-07 14:02:00.433786,0 days 00:00:00.543366,0.5,0.1,2.0,300,weighted choice,COMPLETE
2174,2174,37.6,2023-12-07 14:02:00.434016,2023-12-07 14:02:00.742021,0 days 00:00:00.308005,0.95,0.01,4.0,300,random selection,COMPLETE
2175,2175,36.8,2023-12-07 14:02:00.742246,2023-12-07 14:03:19.909117,0 days 00:01:19.166871,0.8,0.0,0.0,250,random selection,COMPLETE
2176,2176,37.2,2023-12-07 14:03:19.909355,2023-12-07 14:05:52.030783,0 days 00:02:32.121428,0.6,0.0,0.0,250,weighted choice,COMPLETE
2177,2177,38.0,2023-12-07 14:05:52.031014,2023-12-07 14:06:58.598783,0 days 00:01:06.567769,0.0,0.5,,250,roulette wheel,COMPLETE
2178,2178,37.6,2023-12-07 14:06:58.598991,2023-12-07 14:06:59.135881,0 days 00:00:00.536890,0.5,0.1,2.0,300,weighted choice,COMPLETE
2179,2179,37.6,2023-12-07 14:06:59.136097,2023-12-07 14:06:59.711667,0 days 00:00:00.575570,0.6,0.5,2.0,250,roulette wheel,COMPLETE
2180,2180,37.6,2023-12-07 14:06:59.711880,2023-12-07 14:08:14.100331,0 days 00:01:14.388451,0.0,0.33,,250,weighted choice,COMPLETE
2181,2181,44.4,2023-12-07 14:08:14.100551,2023-12-07 14:08:14.364524,0 days 00:00:00.263973,0.5,0.0,2.0,250,roulette wheel,COMPLETE
2182,2182,37.2,2023-12-07 14:08:14.364728,2023-12-07 14:09:57.835680,0 days 00:01:43.470952,0.6,0.5,0.0,300,weighted choice,COMPLETE
2183,2183,37.6,2023-12-07 14:09:57.835905,2023-12-07 14:09:58.343141,0 days 00:00:00.507236,0.5,0.33,4.0,250,roulette wheel,COMPLETE
2184,2184,37.6,2023-12-07 14:09:58.343365,2023-12-07 14:11:02.256976,0 days 00:01:03.913611,0.0,0.5,,250,roulette wheel,COMPLETE
2185,2185,39.6,2023-12-07 14:11:02.257196,2023-12-07 14:11:02.622595,0 days 00:00:00.365399,0.6,0.01,4.0,300,roulette wheel,COMPLETE
2186,2186,40.0,2023-12-07 14:11:02.622823,2023-12-07 14:11:02.940527,0 days 00:00:00.317704,0.95,0.0,1.0,300,weighted choice,COMPLETE
2187,2187,38.0,2023-12-07 14:11:02.940767,2023-12-07 14:11:03.272105,0 days 00:00:00.331338,0.8,0.1,1.0,300,roulette wheel,COMPLETE
2188,2188,38.4,2023-12-07 14:11:03.272327,2023-12-07 14:12:12.126528,0 days 00:01:08.854201,0.95,0.5,0.0,250,roulette wheel,COMPLETE
2189,2189,38.4,2023-12-07 14:12:12.126756,2023-12-07 14:12:12.624293,0 days 00:00:00.497537,0.95,0.1,4.0,300,weighted choice,COMPLETE
2190,2190,38.0,2023-12-07 14:12:12.624503,2023-12-07 14:14:45.558458,0 days 00:02:32.933955,0.8,0.0,0.0,300,weighted choice,COMPLETE
2191,2191,37.6,2023-12-07 14:14:45.558681,2023-12-07 14:15:30.812075,0 days 00:00:45.253394,0.0,0.33,,300,random selection,COMPLETE
2192,2192,38.4,2023-12-07 14:15:30.812470,2023-12-07 14:16:37.455388,0 days 00:01:06.642918,0.0,0.01,,300,weighted choice,COMPLETE
2193,2193,38.0,2023-12-07 14:16:37.455734,2023-12-07 14:16:37.944119,0 days 00:00:00.488385,0.6,0.33,4.0,250,random selection,COMPLETE
2194,2194,37.2,2023-12-07 14:16:37.944345,2023-12-07 14:16:38.276428,0 days 00:00:00.332083,0.8,0.1,1.0,300,random selection,COMPLETE
2195,2195,37.6,2023-12-07 14:16:38.276665,2023-12-07 14:16:38.831110,0 days 00:00:00.554445,0.95,0.5,4.0,300,random selection,COMPLETE
2196,2196,38.0,2023-12-07 14:16:38.831330,2023-12-07 14:18:37.717717,0 days 00:01:58.886387,0.0,0.0,,250,random selection,COMPLETE
2197,2197,37.6,2023-12-07 14:18:37.717948,2023-12-07 14:18:38.193483,0 days 00:00:00.475535,0.6,0.33,1.0,250,roulette wheel,COMPLETE
2198,2198,41.6,2023-12-07 14:18:38.193706,2023-12-07 14:18:38.358146,0 days 00:00:00.164440,0.95,0.0,1.0,250,roulette wheel,COMPLETE
2199,2199,38.0,2023-12-07 14:18:38.358389,2023-12-07 14:19:43.146589,0 days 00:01:04.788200,0.5,0.33,0.0,300,roulette wheel,COMPLETE
2200,2200,37.2,2023-12-07 14:19:43.146813,2023-12-07 14:19:43.829843,0 days 00:00:00.683030,0.8,0.5,2.0,300,weighted choice,COMPLETE
2201,2201,41.2,2023-12-07 14:19:43.830058,2023-12-07 14:19:44.311515,0 days 00:00:00.481457,0.6,0.0,4.0,300,weighted choice,COMPLETE
2202,2202,36.8,2023-12-07 14:19:44.311733,2023-12-07 14:20:24.831306,0 days 00:00:40.519573,0.95,0.01,0.0,250,roulette wheel,COMPLETE
2203,2203,38.8,2023-12-07 14:20:24.831538,2023-12-07 14:20:25.311767,0 days 00:00:00.480229,0.6,0.1,1.0,250,weighted choice,COMPLETE
2204,2204,37.6,2023-12-07 14:20:25.312003,2023-12-07 14:20:25.852778,0 days 00:00:00.540775,0.95,0.5,2.0,300,roulette wheel,COMPLETE
2205,2205,37.6,2023-12-07 14:20:25.853001,2023-12-07 14:20:26.189239,0 days 00:00:00.336238,0.8,0.1,1.0,300,roulette wheel,COMPLETE
2206,2206,38.0,2023-12-07 14:20:26.189447,2023-12-07 14:20:26.662914,0 days 00:00:00.473467,0.95,0.33,2.0,250,roulette wheel,COMPLETE
2207,2207,37.6,2023-12-07 14:20:26.663132,2023-12-07 14:20:27.428409,0 days 00:00:00.765277,0.5,0.5,1.0,300,weighted choice,COMPLETE
2208,2208,38.0,2023-12-07 14:20:27.428637,2023-12-07 14:20:55.602046,0 days 00:00:28.173409,0.5,0.01,0.0,250,random selection,COMPLETE
2209,2209,37.6,2023-12-07 14:20:55.602284,2023-12-07 14:24:22.001819,0 days 00:03:26.399535,0.8,0.0,0.0,300,weighted choice,COMPLETE
2210,2210,37.2,2023-12-07 14:24:22.002519,2023-12-07 14:25:01.672421,0 days 00:00:39.669902,0.6,0.01,0.0,300,roulette wheel,COMPLETE
2211,2211,38.4,2023-12-07 14:25:01.672654,2023-12-07 14:26:26.037119,0 days 00:01:24.364465,0.6,0.5,0.0,250,weighted choice,COMPLETE
2212,2212,37.6,2023-12-07 14:26:26.037365,2023-12-07 14:26:26.625759,0 days 00:00:00.588394,0.95,0.33,1.0,300,weighted choice,COMPLETE
2213,2213,37.6,2023-12-07 14:26:26.625999,2023-12-07 14:26:27.095729,0 days 00:00:00.469730,0.95,0.1,1.0,300,weighted choice,COMPLETE
2214,2214,38.4,2023-12-07 14:26:27.095937,2023-12-07 14:26:27.432455,0 days 00:00:00.336518,0.95,0.1,2.0,300,roulette wheel,COMPLETE
2215,2215,37.6,2023-12-07 14:26:27.432680,2023-12-07 14:27:44.114242,0 days 00:01:16.681562,0.5,0.5,0.0,300,roulette wheel,COMPLETE
2216,2216,38.0,2023-12-07 14:27:44.114467,2023-12-07 14:27:44.800897,0 days 00:00:00.686430,0.8,0.5,2.0,300,weighted choice,COMPLETE
2217,2217,38.0,2023-12-07 14:27:44.801120,2023-12-07 14:27:45.305351,0 days 00:00:00.504231,0.5,0.33,2.0,300,roulette wheel,COMPLETE
2218,2218,40.0,2023-12-07 14:27:45.305569,2023-12-07 14:27:45.695798,0 days 00:00:00.390229,0.5,0.01,4.0,300,roulette wheel,COMPLETE
2219,2219,37.2,2023-12-07 14:27:45.696015,2023-12-07 14:28:26.785241,0 days 00:00:41.089226,0.0,0.01,,300,roulette wheel,COMPLETE
2220,2220,37.2,2023-12-07 14:28:26.785479,2023-12-07 14:29:37.447989,0 days 00:01:10.662510,0.0,0.5,,250,roulette wheel,COMPLETE
2221,2221,37.2,2023-12-07 14:29:37.448212,2023-12-07 14:30:07.135794,0 days 00:00:29.687582,0.0,0.01,,300,random selection,COMPLETE
2222,2222,38.0,2023-12-07 14:30:07.136012,2023-12-07 14:30:07.587213,0 days 00:00:00.451201,0.8,0.33,1.0,300,roulette wheel,COMPLETE
2223,2223,37.6,2023-12-07 14:30:07.587454,2023-12-07 14:30:08.091401,0 days 00:00:00.503947,0.5,0.33,1.0,250,roulette wheel,COMPLETE
2224,2224,37.6,2023-12-07 14:30:08.091638,2023-12-07 14:30:08.566397,0 days 00:00:00.474759,0.95,0.33,2.0,250,roulette wheel,COMPLETE
2225,2225,36.8,2023-12-07 14:30:08.566629,2023-12-07 14:30:09.022403,0 days 00:00:00.455774,0.8,0.33,2.0,300,random selection,COMPLETE
2226,2226,37.2,2023-12-07 14:30:09.022632,2023-12-07 14:30:45.574747,0 days 00:00:36.552115,0.0,0.01,,250,roulette wheel,COMPLETE
2227,2227,38.0,2023-12-07 14:30:45.575048,2023-12-07 14:31:42.833564,0 days 00:00:57.258516,0.95,0.5,0.0,300,random selection,COMPLETE
2228,2228,37.2,2023-12-07 14:31:42.833995,2023-12-07 14:32:13.638569,0 days 00:00:30.804574,0.6,0.01,0.0,250,random selection,COMPLETE
2229,2229,38.0,2023-12-07 14:32:13.638804,2023-12-07 14:33:59.215738,0 days 00:01:45.576934,0.6,0.0,0.0,250,roulette wheel,COMPLETE
2230,2230,37.6,2023-12-07 14:33:59.216191,2023-12-07 14:35:23.163660,0 days 00:01:23.947469,0.95,0.33,0.0,300,weighted choice,COMPLETE
2231,2231,38.0,2023-12-07 14:35:23.163915,2023-12-07 14:35:23.746041,0 days 00:00:00.582126,0.6,0.5,4.0,250,roulette wheel,COMPLETE
2232,2232,37.2,2023-12-07 14:35:23.746245,2023-12-07 14:35:24.319230,0 days 00:00:00.572985,0.6,0.5,2.0,250,roulette wheel,COMPLETE
2233,2233,37.2,2023-12-07 14:35:24.319444,2023-12-07 14:36:05.793602,0 days 00:00:41.474158,0.6,0.1,0.0,250,roulette wheel,COMPLETE
2234,2234,41.6,2023-12-07 14:36:05.793834,2023-12-07 14:36:06.362300,0 days 00:00:00.568466,0.5,0.01,1.0,250,weighted choice,COMPLETE
2235,2235,37.6,2023-12-07 14:36:06.362539,2023-12-07 14:36:06.710934,0 days 00:00:00.348395,0.6,0.01,1.0,250,random selection,COMPLETE
2236,2236,37.6,2023-12-07 14:36:06.711164,2023-12-07 14:36:07.077553,0 days 00:00:00.366389,0.6,0.01,4.0,300,random selection,COMPLETE
2237,2237,37.2,2023-12-07 14:36:07.077764,2023-12-07 14:37:41.009355,0 days 00:01:33.931591,0.0,0.5,,300,weighted choice,COMPLETE
2238,2238,39.2,2023-12-07 14:37:41.009602,2023-12-07 14:37:41.509279,0 days 00:00:00.499677,0.5,0.33,2.0,250,roulette wheel,COMPLETE
2239,2239,37.6,2023-12-07 14:37:41.509496,2023-12-07 14:37:41.980415,0 days 00:00:00.470919,0.95,0.33,4.0,300,random selection,COMPLETE
