,number,value,datetime_start,datetime_complete,duration,params_C,params_M,params_N,params_P,params_S,state
216,216,2.8464309323745463,2023-12-05 21:32:04.199487,2023-12-05 21:32:04.662378,0 days 00:00:00.462891,0.95,0.33,2.0,20,roulette wheel,COMPLETE
217,217,2.6636210251230823,2023-12-05 21:32:04.662571,2023-12-05 21:32:10.130355,0 days 00:00:05.467784,0.95,0.01,0.0,20,random selection,COMPLETE
218,218,2.9805556486713938,2023-12-05 21:32:10.130548,2023-12-05 21:32:15.349056,0 days 00:00:05.218508,0.0,0.1,,20,random selection,COMPLETE
219,219,3.559940007381379,2023-12-05 21:32:15.349250,2023-12-05 21:32:16.000563,0 days 00:00:00.651313,0.5,0.0,1.0,100,roulette wheel,COMPLETE
220,220,2.826923205350029,2023-12-05 21:32:16.000768,2023-12-05 21:32:16.463778,0 days 00:00:00.463010,0.95,0.33,1.0,10,roulette wheel,COMPLETE
221,221,2.865124021442356,2023-12-05 21:32:16.463973,2023-12-05 21:32:38.432378,0 days 00:00:21.968405,0.0,0.5,,50,roulette wheel,COMPLETE
223,223,2.6771795573378734,2023-12-05 21:32:39.012372,2023-12-05 21:32:39.389803,0 days 00:00:00.377431,0.5,0.1,1.0,50,roulette wheel,COMPLETE
226,226,3.2581835657368883,2023-12-05 21:32:49.884243,2023-12-05 21:32:50.260087,0 days 00:00:00.375844,0.5,0.1,2.0,50,roulette wheel,COMPLETE
227,227,2.809513050329838,2023-12-05 21:32:50.260280,2023-12-05 21:33:18.684962,0 days 00:00:28.424682,0.0,0.0,,50,roulette wheel,COMPLETE
229,229,2.6036614974780266,2023-12-05 21:33:19.427836,2023-12-05 21:33:19.791955,0 days 00:00:00.364119,0.8,0.1,4.0,10,roulette wheel,COMPLETE
231,231,2.7375287205579384,2023-12-05 21:33:35.822998,2023-12-05 21:33:36.283367,0 days 00:00:00.460369,0.95,0.33,1.0,20,roulette wheel,COMPLETE
232,232,2.8020744088947893,2023-12-05 21:33:36.283561,2023-12-05 21:33:36.803595,0 days 00:00:00.520034,0.6,0.0,4.0,20,random selection,COMPLETE
233,233,2.6388062667704384,2023-12-05 21:33:36.803807,2023-12-05 21:34:10.117460,0 days 00:00:33.313653,0.0,0.33,,100,roulette wheel,COMPLETE
234,234,2.7721682211077523,2023-12-05 21:34:10.117662,2023-12-05 21:34:34.274178,0 days 00:00:24.156516,0.8,0.5,0.0,50,random selection,COMPLETE
235,235,2.665226781254215,2023-12-05 21:34:34.274485,2023-12-05 21:34:34.793115,0 days 00:00:00.518630,0.8,0.0,2.0,10,random selection,COMPLETE
236,236,2.6221662231223375,2023-12-05 21:34:34.793315,2023-12-05 21:34:35.311686,0 days 00:00:00.518371,0.6,0.0,4.0,20,random selection,COMPLETE
237,237,2.8662754008001143,2023-12-05 21:34:35.311883,2023-12-05 21:34:35.878142,0 days 00:00:00.566259,0.95,0.5,4.0,100,roulette wheel,COMPLETE
238,238,2.752437121498754,2023-12-05 21:34:35.878340,2023-12-05 21:35:02.220614,0 days 00:00:26.342274,0.6,0.1,0.0,100,roulette wheel,COMPLETE
239,239,2.655831153378532,2023-12-05 21:35:02.220814,2023-12-05 21:35:09.803792,0 days 00:00:07.582978,0.0,0.33,,20,roulette wheel,COMPLETE
240,240,2.678539063711013,2023-12-05 21:35:09.803988,2023-12-05 21:35:10.250612,0 days 00:00:00.446624,0.6,0.0,2.0,50,random selection,COMPLETE
241,241,3.0144365320279114,2023-12-05 21:35:10.250817,2023-12-05 21:35:10.621283,0 days 00:00:00.370466,0.6,0.01,2.0,100,roulette wheel,COMPLETE
244,244,2.8779393564594136,2023-12-05 21:35:13.929423,2023-12-05 21:35:14.251291,0 days 00:00:00.321868,0.95,0.01,4.0,100,random selection,COMPLETE
245,245,2.6823607252080666,2023-12-05 21:35:14.251502,2023-12-05 21:35:14.807071,0 days 00:00:00.555569,0.95,0.5,2.0,20,random selection,COMPLETE
246,246,2.6177982986384754,2023-12-05 21:35:14.807285,2023-12-05 21:35:15.152560,0 days 00:00:00.345275,0.8,0.1,2.0,100,random selection,COMPLETE
247,247,2.6442195501910524,2023-12-05 21:35:15.152795,2023-12-05 21:35:33.069284,0 days 00:00:17.916489,0.0,0.33,,50,roulette wheel,COMPLETE
248,248,2.833916106969028,2023-12-05 21:35:33.069549,2023-12-05 21:35:33.391295,0 days 00:00:00.321746,0.8,0.01,1.0,100,roulette wheel,COMPLETE
250,250,2.831504553004737,2023-12-05 21:35:33.882018,2023-12-05 21:35:54.257930,0 days 00:00:20.375912,0.8,0.33,0.0,50,roulette wheel,COMPLETE
251,251,2.748754601567561,2023-12-05 21:35:54.258189,2023-12-05 21:35:54.627268,0 days 00:00:00.369079,0.95,0.1,4.0,20,roulette wheel,COMPLETE
252,252,2.6816280118191345,2023-12-05 21:35:54.627466,2023-12-05 21:36:22.959261,0 days 00:00:28.331795,0.0,0.0,,50,roulette wheel,COMPLETE
253,253,2.855023470457299,2023-12-05 21:36:22.959461,2023-12-05 21:36:23.296824,0 days 00:00:00.337363,0.95,0.1,1.0,50,roulette wheel,COMPLETE
254,254,2.7815173007837233,2023-12-05 21:36:23.297027,2023-12-05 21:36:23.893787,0 days 00:00:00.596760,0.6,0.5,4.0,20,random selection,COMPLETE
255,255,3.0261344912379977,2023-12-05 21:36:23.893997,2023-12-05 21:36:33.983178,0 days 00:00:10.089181,0.0,0.01,,50,random selection,COMPLETE
256,256,2.757321970207067,2023-12-05 21:36:33.983401,2023-12-05 21:36:34.378541,0 days 00:00:00.395140,0.5,0.1,4.0,10,random selection,COMPLETE
257,257,2.7875087692807545,2023-12-05 21:36:34.378754,2023-12-05 21:36:34.751694,0 days 00:00:00.372940,0.5,0.1,2.0,50,random selection,COMPLETE
259,259,2.820824736664769,2023-12-05 21:36:35.581220,2023-12-05 21:36:36.065072,0 days 00:00:00.483852,0.95,0.33,4.0,10,random selection,COMPLETE
260,260,3.078414814247823,2023-12-05 21:36:36.065270,2023-12-05 21:36:36.777883,0 days 00:00:00.712613,0.5,0.0,1.0,10,roulette wheel,COMPLETE
261,261,2.8500265611481654,2023-12-05 21:36:36.778085,2023-12-05 21:36:41.753316,0 days 00:00:04.975231,0.5,0.01,0.0,20,random selection,COMPLETE
262,262,2.9589781055336855,2023-12-05 21:36:41.753532,2023-12-05 21:36:42.222810,0 days 00:00:00.469278,0.95,0.33,1.0,10,random selection,COMPLETE
264,264,2.699865530464552,2023-12-05 21:36:43.197099,2023-12-05 21:36:50.787336,0 days 00:00:07.590237,0.0,0.33,,20,roulette wheel,COMPLETE
265,265,2.8133033284140296,2023-12-05 21:36:50.787543,2023-12-05 21:36:53.893962,0 days 00:00:03.106419,0.6,0.1,0.0,10,random selection,COMPLETE
266,266,2.8193651090796257,2023-12-05 21:36:53.894180,2023-12-05 21:37:31.750645,0 days 00:00:37.856465,0.8,0.33,0.0,100,roulette wheel,COMPLETE
267,267,2.8107526167662997,2023-12-05 21:37:31.750869,2023-12-05 21:38:06.425498,0 days 00:00:34.674629,0.6,0.0,0.0,50,roulette wheel,COMPLETE
269,269,2.6465592390351604,2023-12-05 21:38:19.800023,2023-12-05 21:38:24.502203,0 days 00:00:04.702180,0.0,0.5,,10,random selection,COMPLETE
270,270,2.763723291932183,2023-12-05 21:38:24.502408,2023-12-05 21:38:25.123413,0 days 00:00:00.621005,0.5,0.5,4.0,50,roulette wheel,COMPLETE
271,271,2.8488726167490244,2023-12-05 21:38:25.123616,2023-12-05 21:38:25.615648,0 days 00:00:00.492032,0.6,0.33,1.0,10,roulette wheel,COMPLETE
272,272,2.58481587093443,2023-12-05 21:38:25.615848,2023-12-05 21:38:25.983983,0 days 00:00:00.368135,0.5,0.1,1.0,100,roulette wheel,COMPLETE
273,273,2.805519990547455,2023-12-05 21:38:25.984185,2023-12-05 21:38:28.701709,0 days 00:00:02.717524,0.0,0.1,,10,roulette wheel,COMPLETE
274,274,2.8606713323904467,2023-12-05 21:38:28.701908,2023-12-05 21:38:29.088751,0 days 00:00:00.386843,0.5,0.1,1.0,50,roulette wheel,COMPLETE
275,275,3.014442993527008,2023-12-05 21:38:29.088967,2023-12-05 21:38:29.481800,0 days 00:00:00.392833,0.5,0.01,1.0,100,roulette wheel,COMPLETE
276,276,2.6601177712499515,2023-12-05 21:38:29.481996,2023-12-05 21:38:30.098655,0 days 00:00:00.616659,0.5,0.5,2.0,10,roulette wheel,COMPLETE
277,277,2.6739887831070317,2023-12-05 21:38:30.098860,2023-12-05 21:38:30.625764,0 days 00:00:00.526904,0.5,0.33,4.0,20,roulette wheel,COMPLETE
278,278,2.659673074771424,2023-12-05 21:38:30.625979,2023-12-05 21:38:31.015419,0 days 00:00:00.389440,0.5,0.01,1.0,100,random selection,COMPLETE
280,280,2.74795494806395,2023-12-05 21:38:54.769455,2023-12-05 21:38:55.227321,0 days 00:00:00.457866,0.95,0.33,2.0,50,roulette wheel,COMPLETE
281,281,2.7246461566890985,2023-12-05 21:38:55.227534,2023-12-05 21:39:06.849483,0 days 00:00:11.621949,0.0,0.0,,20,roulette wheel,COMPLETE
282,282,2.826923205350029,2023-12-05 21:39:06.849681,2023-12-05 21:39:47.529748,0 days 00:00:40.680067,0.0,0.5,,100,roulette wheel,COMPLETE
283,283,2.69254466262375,2023-12-05 21:39:47.529937,2023-12-05 21:39:53.372231,0 days 00:00:05.842294,0.5,0.1,0.0,20,roulette wheel,COMPLETE
285,285,2.7330484084556264,2023-12-05 21:39:53.744993,2023-12-05 21:39:54.342005,0 days 00:00:00.597012,0.6,0.5,2.0,10,roulette wheel,COMPLETE
286,286,2.973767886719592,2023-12-05 21:39:54.342215,2023-12-05 21:39:54.723759,0 days 00:00:00.381544,0.6,0.1,4.0,10,roulette wheel,COMPLETE
287,287,2.682571748011689,2023-12-05 21:39:54.723971,2023-12-05 21:39:55.059070,0 days 00:00:00.335099,0.95,0.1,2.0,20,random selection,COMPLETE
289,289,2.74108330380883,2023-12-05 21:39:55.915519,2023-12-05 21:39:56.471954,0 days 00:00:00.556435,0.95,0.5,2.0,50,roulette wheel,COMPLETE
290,290,2.6442195501910524,2023-12-05 21:39:56.472155,2023-12-05 21:40:42.551235,0 days 00:00:46.079080,0.8,0.5,0.0,100,roulette wheel,COMPLETE
291,291,2.6496413981007945,2023-12-05 21:40:42.551464,2023-12-05 21:40:43.093065,0 days 00:00:00.541601,0.95,0.5,1.0,100,roulette wheel,COMPLETE
292,292,3.240023299195503,2023-12-05 21:40:43.093262,2023-12-05 21:40:43.644561,0 days 00:00:00.551299,0.8,0.0,2.0,10,roulette wheel,COMPLETE
294,294,2.7850448553650873,2023-12-05 21:40:44.003995,2023-12-05 21:40:44.615638,0 days 00:00:00.611643,0.5,0.5,4.0,100,random selection,COMPLETE
295,295,2.853612742172783,2023-12-05 21:40:44.615850,2023-12-05 21:41:21.726452,0 days 00:00:37.110602,0.0,0.5,,100,random selection,COMPLETE
296,296,2.641610453962927,2023-12-05 21:41:21.726675,2023-12-05 21:41:48.832455,0 days 00:00:27.105780,0.8,0.1,0.0,100,roulette wheel,COMPLETE
298,298,3.356580545200577,2023-12-05 21:41:49.265342,2023-12-05 21:41:49.818948,0 days 00:00:00.553606,0.8,0.0,1.0,20,roulette wheel,COMPLETE
300,300,2.681882740284438,2023-12-05 21:42:09.569474,2023-12-05 21:42:19.882280,0 days 00:00:10.312806,0.95,0.5,0.0,20,random selection,COMPLETE
301,301,2.6992094247493847,2023-12-05 21:42:19.882494,2023-12-05 21:42:20.446754,0 days 00:00:00.564260,0.95,0.5,2.0,100,roulette wheel,COMPLETE
302,302,2.646183133515746,2023-12-05 21:42:20.446955,2023-12-05 21:43:16.722188,0 days 00:00:56.275233,0.6,0.0,0.0,100,random selection,COMPLETE
305,305,3.3332154926481175,2023-12-05 21:43:27.119207,2023-12-05 21:43:27.469941,0 days 00:00:00.350734,0.8,0.01,1.0,50,roulette wheel,COMPLETE
306,306,2.800977264488444,2023-12-05 21:43:27.470159,2023-12-05 21:43:28.034313,0 days 00:00:00.564154,0.8,0.5,2.0,20,roulette wheel,COMPLETE
307,307,2.8298826501287877,2023-12-05 21:43:28.034523,2023-12-05 21:43:28.656375,0 days 00:00:00.621852,0.5,0.5,4.0,10,random selection,COMPLETE
308,308,2.809775610212351,2023-12-05 21:43:28.656590,2023-12-05 21:44:02.245812,0 days 00:00:33.589222,0.0,0.33,,100,roulette wheel,COMPLETE
309,309,2.8149864034553485,2023-12-05 21:44:02.246012,2023-12-05 21:44:02.735226,0 days 00:00:00.489214,0.6,0.33,2.0,50,roulette wheel,COMPLETE
310,310,2.667754408319341,2023-12-05 21:44:02.735426,2023-12-05 21:44:36.156252,0 days 00:00:33.420826,0.5,0.0,0.0,50,roulette wheel,COMPLETE
311,311,2.8301204859466935,2023-12-05 21:44:36.156472,2023-12-05 21:45:29.701264,0 days 00:00:53.544792,0.0,0.0,,100,random selection,COMPLETE
312,312,2.8994670271934013,2023-12-05 21:45:29.701470,2023-12-05 21:45:32.344879,0 days 00:00:02.643409,0.6,0.01,0.0,10,roulette wheel,COMPLETE
313,313,2.5279781232505507,2023-12-05 21:45:32.345104,2023-12-05 21:45:32.931035,0 days 00:00:00.585931,0.6,0.5,1.0,10,roulette wheel,COMPLETE
314,314,2.685638297170972,2023-12-05 21:45:32.931235,2023-12-05 21:46:01.227189,0 days 00:00:28.295954,0.0,0.0,,50,roulette wheel,COMPLETE
315,315,2.6633780146401267,2023-12-05 21:46:01.227394,2023-12-05 21:46:01.820598,0 days 00:00:00.593204,0.6,0.5,4.0,100,roulette wheel,COMPLETE
316,316,2.7397121261902297,2023-12-05 21:46:01.820813,2023-12-05 21:46:02.182608,0 days 00:00:00.361795,0.95,0.1,4.0,100,roulette wheel,COMPLETE
317,317,2.788190406038903,2023-12-05 21:46:02.182816,2023-12-05 21:46:02.787573,0 days 00:00:00.604757,0.5,0.0,4.0,10,random selection,COMPLETE
318,318,2.628140877897207,2023-12-05 21:46:02.787790,2023-12-05 21:46:03.274022,0 days 00:00:00.486232,0.6,0.33,1.0,50,roulette wheel,COMPLETE
319,319,4.133004213745541,2023-12-05 21:46:03.274276,2023-12-05 21:46:03.918648,0 days 00:00:00.644372,0.5,0.0,2.0,50,roulette wheel,COMPLETE
320,320,2.7330008544551943,2023-12-05 21:46:03.918861,2023-12-05 21:46:04.417499,0 days 00:00:00.498638,0.6,0.33,2.0,10,roulette wheel,COMPLETE
321,321,2.675723012020758,2023-12-05 21:46:04.417712,2023-12-05 21:46:05.045310,0 days 00:00:00.627598,0.5,0.5,4.0,20,random selection,COMPLETE
322,322,2.772808271266648,2023-12-05 21:46:05.045518,2023-12-05 21:46:05.390031,0 days 00:00:00.344513,0.8,0.1,1.0,20,roulette wheel,COMPLETE
323,323,2.96983532617372,2023-12-05 21:46:05.390245,2023-12-05 21:46:05.860782,0 days 00:00:00.470537,0.8,0.33,1.0,50,roulette wheel,COMPLETE
324,324,2.7994390961043143,2023-12-05 21:46:05.860981,2023-12-05 21:46:06.212172,0 days 00:00:00.351191,0.8,0.1,2.0,100,roulette wheel,COMPLETE
325,325,2.853389079950764,2023-12-05 21:46:06.212368,2023-12-05 21:46:11.338698,0 days 00:00:05.126330,0.6,0.01,0.0,20,roulette wheel,COMPLETE
326,326,3.2856216368712245,2023-12-05 21:46:11.338897,2023-12-05 21:46:11.582723,0 days 00:00:00.243826,0.95,0.0,2.0,100,roulette wheel,COMPLETE
327,327,3.106669386368269,2023-12-05 21:46:11.582923,2023-12-05 21:46:11.997309,0 days 00:00:00.414386,0.5,0.01,4.0,50,roulette wheel,COMPLETE
329,329,2.827045505691733,2023-12-05 21:46:12.455099,2023-12-05 21:46:12.816070,0 days 00:00:00.360971,0.95,0.1,4.0,100,roulette wheel,COMPLETE
332,332,2.671732235814664,2023-12-05 21:46:15.784553,2023-12-05 21:46:20.119978,0 days 00:00:04.335425,0.0,0.01,,20,roulette wheel,COMPLETE
333,333,2.7961600905983497,2023-12-05 21:46:20.120186,2023-12-05 21:47:02.572177,0 days 00:00:42.451991,0.8,0.5,0.0,100,random selection,COMPLETE
334,334,2.68304387986156,2023-12-05 21:47:02.572387,2023-12-05 21:47:08.571465,0 days 00:00:05.999078,0.6,0.1,0.0,20,roulette wheel,COMPLETE
335,335,2.787902775561517,2023-12-05 21:47:08.571673,2023-12-05 21:47:12.420735,0 days 00:00:03.849062,0.0,0.33,,10,random selection,COMPLETE
337,337,2.686853701202636,2023-12-05 21:47:12.808777,2023-12-05 21:47:39.011655,0 days 00:00:26.202878,0.5,0.1,0.0,100,roulette wheel,COMPLETE
339,339,2.7658485383280884,2023-12-05 21:47:47.044159,2023-12-05 21:48:03.234627,0 days 00:00:16.190468,0.95,0.0,0.0,20,roulette wheel,COMPLETE
342,342,2.635092081091339,2023-12-05 21:49:33.859940,2023-12-05 21:49:34.233031,0 days 00:00:00.373091,0.6,0.1,4.0,100,roulette wheel,COMPLETE
344,344,2.823944947228202,2023-12-05 21:49:34.966970,2023-12-05 21:49:54.228983,0 days 00:00:19.262013,0.5,0.33,0.0,50,roulette wheel,COMPLETE
345,345,3.6419498827346777,2023-12-05 21:49:54.229196,2023-12-05 21:49:54.857520,0 days 00:00:00.628324,0.6,0.0,2.0,20,roulette wheel,COMPLETE
347,347,2.846180517246551,2023-12-05 21:49:59.819278,2023-12-05 21:50:05.064340,0 days 00:00:05.245062,0.0,0.1,,20,roulette wheel,COMPLETE
348,348,2.7380067054815664,2023-12-05 21:50:05.064543,2023-12-05 21:50:39.633385,0 days 00:00:34.568842,0.6,0.0,0.0,50,roulette wheel,COMPLETE
349,349,3.1673593896997483,2023-12-05 21:50:39.633593,2023-12-05 21:50:39.975670,0 days 00:00:00.342077,0.8,0.01,1.0,50,roulette wheel,COMPLETE
350,350,2.8676023288693777,2023-12-05 21:50:39.975879,2023-12-05 21:50:50.389284,0 days 00:00:10.413405,0.0,0.01,,50,roulette wheel,COMPLETE
351,351,2.6857856456004816,2023-12-05 21:50:50.389499,2023-12-05 21:50:51.005947,0 days 00:00:00.616448,0.5,0.5,4.0,20,random selection,COMPLETE
352,352,2.874659980704319,2023-12-05 21:50:51.006164,2023-12-05 21:50:51.629695,0 days 00:00:00.623531,0.5,0.5,2.0,10,random selection,COMPLETE
353,353,3.3497000241564407,2023-12-05 21:50:51.629923,2023-12-05 21:50:52.279805,0 days 00:00:00.649882,0.6,0.0,1.0,10,roulette wheel,COMPLETE
354,354,2.768881104617259,2023-12-05 21:50:52.280008,2023-12-05 21:50:54.947779,0 days 00:00:02.667771,0.6,0.01,0.0,10,roulette wheel,COMPLETE
356,356,3.4592185290886044,2023-12-05 21:50:55.357489,2023-12-05 21:50:55.977747,0 days 00:00:00.620258,0.5,0.0,4.0,20,roulette wheel,COMPLETE
357,357,2.745175264919696,2023-12-05 21:50:55.977975,2023-12-05 21:51:04.334985,0 days 00:00:08.357010,0.95,0.0,0.0,10,random selection,COMPLETE
358,358,3.542532211015802,2023-12-05 21:51:04.335197,2023-12-05 21:51:04.784940,0 days 00:00:00.449743,0.95,0.0,4.0,20,roulette wheel,COMPLETE
359,359,2.9144434935245083,2023-12-05 21:51:04.785155,2023-12-05 21:51:05.374642,0 days 00:00:00.589487,0.6,0.5,2.0,20,roulette wheel,COMPLETE
362,362,2.7614857799528334,2023-12-05 21:51:06.150188,2023-12-05 21:51:14.879083,0 days 00:00:08.728895,0.95,0.33,0.0,20,random selection,COMPLETE
364,364,2.9428649758545,2023-12-05 21:51:15.384471,2023-12-05 21:51:15.731914,0 days 00:00:00.347443,0.8,0.01,4.0,50,roulette wheel,COMPLETE
365,365,2.9218767613732206,2023-12-05 21:51:15.732123,2023-12-05 21:51:43.344975,0 days 00:00:27.612852,0.8,0.1,0.0,100,roulette wheel,COMPLETE
367,367,2.717734457042157,2023-12-05 21:51:43.867987,2023-12-05 21:51:56.843777,0 days 00:00:12.975790,0.95,0.01,0.0,50,roulette wheel,COMPLETE
368,368,2.734600182600483,2023-12-05 21:51:56.843991,2023-12-05 21:52:16.848587,0 days 00:00:20.004596,0.8,0.33,0.0,50,random selection,COMPLETE
369,369,3.107862875887604,2023-12-05 21:52:16.848802,2023-12-05 21:52:17.238586,0 days 00:00:00.389784,0.6,0.01,2.0,50,roulette wheel,COMPLETE
370,370,2.721858547707968,2023-12-05 21:52:17.238788,2023-12-05 21:52:19.917721,0 days 00:00:02.678933,0.0,0.1,,10,roulette wheel,COMPLETE
372,372,2.6973741254300103,2023-12-05 21:52:34.143256,2023-12-05 21:52:38.014544,0 days 00:00:03.871288,0.0,0.33,,10,roulette wheel,COMPLETE
373,373,2.6669286466756823,2023-12-05 21:52:38.014752,2023-12-05 21:52:38.648315,0 days 00:00:00.633563,0.5,0.5,4.0,50,roulette wheel,COMPLETE
374,374,2.7424941397778895,2023-12-05 21:52:38.648537,2023-12-05 21:52:50.469022,0 days 00:00:11.820485,0.5,0.01,0.0,50,roulette wheel,COMPLETE
378,378,2.663378014640127,2023-12-05 21:52:52.409196,2023-12-05 21:52:56.928973,0 days 00:00:04.519777,0.95,0.33,0.0,10,roulette wheel,COMPLETE
379,379,3.174845472509607,2023-12-05 21:52:56.929209,2023-12-05 21:52:57.468335,0 days 00:00:00.539126,0.95,0.0,1.0,10,roulette wheel,COMPLETE
382,382,2.862807190600724,2023-12-05 21:53:41.121837,2023-12-05 21:53:41.413269,0 days 00:00:00.291432,0.5,0.0,4.0,100,random selection,COMPLETE
383,383,3.0727590263760165,2023-12-05 21:53:41.413488,2023-12-05 21:53:41.828015,0 days 00:00:00.414527,0.5,0.01,2.0,50,roulette wheel,COMPLETE
384,384,3.554149039502962,2023-12-05 21:53:41.828247,2023-12-05 21:53:42.238284,0 days 00:00:00.410037,0.8,0.0,1.0,100,roulette wheel,COMPLETE
386,386,3.2730485026261165,2023-12-05 21:53:44.724162,2023-12-05 21:53:45.252988,0 days 00:00:00.528826,0.95,0.0,1.0,20,roulette wheel,COMPLETE
387,387,2.6669144821513653,2023-12-05 21:53:45.253206,2023-12-05 21:53:45.847060,0 days 00:00:00.593854,0.6,0.5,4.0,50,roulette wheel,COMPLETE
390,390,2.6461256586271804,2023-12-05 21:53:46.890127,2023-12-05 21:53:47.509033,0 days 00:00:00.618906,0.5,0.5,4.0,100,random selection,COMPLETE
391,391,2.7520787206577513,2023-12-05 21:53:47.509266,2023-12-05 21:53:48.184002,0 days 00:00:00.674736,0.5,0.0,1.0,10,random selection,COMPLETE
395,395,2.7615303038852597,2023-12-05 21:53:54.165628,2023-12-05 21:53:54.715082,0 days 00:00:00.549454,0.8,0.5,1.0,100,roulette wheel,COMPLETE
397,397,2.646223861101697,2023-12-05 21:53:55.184652,2023-12-05 21:54:00.450644,0 days 00:00:05.265992,0.0,0.1,,20,roulette wheel,COMPLETE
398,398,2.8629948507614777,2023-12-05 21:54:00.450854,2023-12-05 21:54:01.036836,0 days 00:00:00.585982,0.6,0.5,1.0,100,random selection,COMPLETE
399,399,2.655148679529258,2023-12-05 21:54:01.037056,2023-12-05 21:54:04.153522,0 days 00:00:03.116466,0.6,0.1,0.0,10,roulette wheel,COMPLETE
400,400,2.790762914718285,2023-12-05 21:54:04.153736,2023-12-05 21:54:04.756109,0 days 00:00:00.602373,0.6,0.5,4.0,10,roulette wheel,COMPLETE
401,401,2.7389774906124464,2023-12-05 21:54:04.756313,2023-12-05 21:54:05.085417,0 days 00:00:00.329104,0.8,0.01,2.0,100,roulette wheel,COMPLETE
402,402,2.717749419316183,2023-12-05 21:54:05.085631,2023-12-05 21:54:05.675031,0 days 00:00:00.589400,0.6,0.5,1.0,50,roulette wheel,COMPLETE
403,403,3.1871073968655765,2023-12-05 21:54:05.675240,2023-12-05 21:54:06.315947,0 days 00:00:00.640707,0.5,0.0,4.0,10,roulette wheel,COMPLETE
404,404,2.820295413864163,2023-12-05 21:54:06.316156,2023-12-05 21:54:06.931984,0 days 00:00:00.615828,0.5,0.5,4.0,20,random selection,COMPLETE
405,405,2.874042127593961,2023-12-05 21:54:06.932197,2023-12-05 21:54:09.515511,0 days 00:00:02.583314,0.5,0.01,0.0,10,roulette wheel,COMPLETE
406,406,2.691389236714715,2023-12-05 21:54:09.515734,2023-12-05 21:54:09.956267,0 days 00:00:00.440533,0.5,0.01,4.0,20,random selection,COMPLETE
407,407,2.8520386687296897,2023-12-05 21:54:09.956498,2023-12-05 21:54:20.335754,0 days 00:00:10.379256,0.0,0.01,,50,roulette wheel,COMPLETE
410,410,2.670371365656737,2023-12-05 21:54:21.613240,2023-12-05 21:54:21.964471,0 days 00:00:00.351231,0.6,0.1,1.0,50,random selection,COMPLETE
411,411,2.759559598366555,2023-12-05 21:54:21.964706,2023-12-05 21:54:22.472695,0 days 00:00:00.507989,0.5,0.33,2.0,50,random selection,COMPLETE
412,412,3.9579837046860575,2023-12-05 21:54:22.472909,2023-12-05 21:54:22.906231,0 days 00:00:00.433322,0.8,0.0,4.0,50,roulette wheel,COMPLETE
